;cadaster;hour;index;x;address;total_chargers;max_current;latitude;y;public_chargers;longitude;home_chargers;ev_charging;baseload;predicted_throttle;actual_throttle;predicted_ev_charging
695;79509:025:0008;18;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;98.22125855746503;0;0;38.46628746425521
696;79504:044:0020;18;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;22.0;85.37889652158671;3.49;5.922;37.61369562884038
697;79504:058:0032;18;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;13.8;141.1639699044963;0;0;37.61369562884038
698;79301:001:0749;18;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;16.5;171.34774216624237;13.551;17.57;37.61369562884038
699;79510:033:0012;18;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;117.95224178460913;12.411;8.976;38.46628746425521
700;79509:019:0001;18;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;22.0;91.2102149569211;0;3.303;37.61369562884038
701;79510:022:0016;18;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;23.1;100.46588681149609;0;11.783;37.61369562884038
702;79510:035:0012;18;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;0.0;128.3438746695548;0;0;38.46628746425521
703;79301:001:0342;19;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;0.0;48.143366909198896;0;0;43.936845631644246
704;79502:019:0018;19;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;67.7;69.29134053328042;1.542;10.999;43.751924321416446
705;79512:032:0012;19;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;52.671070712571364;0;0;43.936845631644246
706;79514:014:0021;19;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;0.0;43.269583055041046;0;0;43.936845631644246
707;79507:022:0008;19;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;0.0;167.41228497191818;0.873;1.482;43.936845631644246
708;79509:013:0018;19;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;48.98630022923139;0;0;43.936845631644246
709;79517:025:0023;19;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;13.8;116.07216708076307;0;0;43.751924321416446
710;79301:001:0667;19;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;22.0;49.08255086040501;0;0;43.751924321416446
711;79511:003:0022;19;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;129.3222069411909;0;0;43.936845631644246
712;79517:053:0014;19;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;0.0;49.14316887408066;0;0;43.936845631644246
713;79504:078:0015;19;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;44.26845159676261;0;0;43.936845631644246
714;79517:065:0006;19;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;0.0;43.29867189845082;0;0;43.936845631644246
715;79505:005:0079;19;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;0.0;146.29068994423235;0;0;43.936845631644246
716;79512:038:0010;19;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;0.0;128.94175001531008;0;0;43.936845631644246
717;79515:011:0052;19;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;16.5;136.11218644891784;2.316;3.095;43.751924321416446
718;79508:020:0022;19;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;35.80000000000001;52.572977426348324;0;0;43.751924321416446
719;79508:008:0004;19;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;36.4;52.634746429639385;0;4.148;43.751924321416446
720;79501:034:0057;19;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;0.0;88.84328836468137;0;0;43.936845631644246
721;79512:047:0004;19;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;0.0;81.04169137981971;0;0;43.936845631644246
722;79504:076:0008;19;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;0.0;102.4635940949892;23.474;21.232;43.936845631644246
723;79513:011:0001;19;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;7.2;80.37120136889541;0;0;43.751924321416446
724;79507:015:0001;19;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;68.69298359893413;0;0;43.936845631644246
725;79501:034:0033;19;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;0.0;89.89147226449721;0;0;43.936845631644246
726;79510:029:0009;19;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;16.5;68.69460001457843;0;0;43.751924321416446
727;79504:067:0004;19;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;14.4;48.951108824783624;0;0;43.751924321416446
728;79502:020:0001;19;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;42.4;70.3747212623983;0;0;43.751924321416446
729;79514:037:0108;19;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;29.2;78.83380676149594;0;2.008;43.751924321416446
730;79501:028:0018;19;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;23.1;122.3734565290685;0;0;43.751924321416446
731;79508:053:0001;19;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;22.0;170.99208881867486;9.453;11.624;43.751924321416446
732;79509:025:0008;19;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;132.27329712348515;17.116;16.137;43.936845631644246
733;79504:044:0020;19;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;7.2;84.40205302777692;2.875;3.95;43.751924321416446
734;79504:058:0032;19;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;23.1;164.29033894337744;0.708;3.424;43.751924321416446
735;79301:001:0749;19;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;38.5;137.53515095012952;7.44;15.207;43.751924321416446
736;79510:033:0012;19;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;84.97101047592227;0;0;43.936845631644246
737;79509:019:0001;19;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;0.0;77.26709417334143;0;0;43.936845631644246
738;79510:022:0016;19;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;0.0;132.80529963016144;17.816;16.403;43.936845631644246
739;79510:035:0012;19;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;0.0;92.34287197810127;0;0;43.936845631644246
740;79301:001:0342;20;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;7.2;42.328718895822355;0;0;39.622935043342785
741;79502:019:0018;20;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;0.0;87.29498047229998;4.29;3.899;40.02188029610397
742;79512:032:0012;20;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;47.35062615764447;0;0;40.02188029610397
743;79514:014:0021;20;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;28.6;44.91953099946984;0;0;39.622935043342785
744;79507:022:0008;20;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;13.8;165.00409454320368;0.518;3.761;39.622935043342785
745;79509:013:0018;20;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;56.0219451457531;0;0;40.02188029610397
746;79517:025:0023;20;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;40.2;119.22451181090021;0;0;39.622935043342785
747;79301:001:0667;20;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;0.0;37.23453872997653;0;0;40.02188029610397
748;79511:003:0022;20;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;90.30604086239373;0;0;40.02188029610397
749;79517:053:0014;20;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;0.0;41.47096903419453;0;0;40.02188029610397
750;79504:078:0015;20;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;49.34391280107675;0;0;40.02188029610397
751;79517:065:0006;20;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;0.0;57.0;0;0;40.02188029610397
752;79505:005:0079;20;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;0.0;139.6507591219809;0;0;40.02188029610397
753;79512:038:0010;20;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;6.6;133.95216290895422;0;0;39.622935043342785
754;79515:011:0052;20;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;59.5;155.9438066900537;3.608;6.791;39.622935043342785
755;79508:020:0022;20;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;0.0;36.72189380792243;0;0;40.02188029610397
756;79508:008:0004;20;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;0.0;52.214057074621046;0;0;40.02188029610397
757;79501:034:0057;20;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;0.0;77.51606807884698;0;0;40.02188029610397
758;79512:047:0004;20;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;16.5;81.20019650917219;0;0;39.622935043342785
759;79504:076:0008;20;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;0.0;149.99740826028162;51.694;44.999;51.58095586310596
760;79513:011:0001;20;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;7.2;152.0;0;0;39.622935043342785
761;79507:015:0001;20;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;85.10546418372995;0;0;40.02188029610397
762;79501:034:0033;20;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;22.0;73.41325270688297;0;0;39.622935043342785
763;79510:029:0009;20;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;0.0;69.52305805488132;0;0;40.02188029610397
764;79504:067:0004;20;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;16.5;52.420251647633954;0;0;39.622935043342785
765;79502:020:0001;20;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;13.2;79.58700360023403;0;0;39.622935043342785
766;79514:037:0108;20;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;16.5;70.82354639521677;0;0;39.622935043342785
767;79501:028:0018;20;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;7.2;183.9097628849616;3.761;6.222;39.622935043342785
768;79508:053:0001;20;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;28.6;139.1966931929161;5.659;8.475;39.622935043342785
769;79509:025:0008;20;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;103.48416586692356;0;1.742;40.02188029610397
770;79504:044:0020;20;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;29.2;89.35796514273741;3.828;7.32;39.622935043342785
771;79504:058:0032;20;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;6.6;190.0;2.198;4.575;39.622935043342785
772;79301:001:0749;20;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;33.0;139.05510565567926;9.145;14.411;39.622935043342785
773;79510:033:0012;20;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;22.0;103.48822244861375;0;12.744;39.622935043342785
774;79509:019:0001;20;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;28.6;93.71028991939528;0;5.578;39.622935043342785
775;79510:022:0016;20;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;6.6;174.24757210084942;38.753;40.424;39.648567289445495
776;79510:035:0012;20;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;0.0;134.3351267962043;0;0;40.02188029610397
777;79301:001:0342;21;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;7.2;35.826586344491744;0;0;38.30929376566016
778;79502:019:0018;21;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;55.0;90.9608756606414;5.316;12.28;38.30929376566016
779;79512:032:0012;21;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;45.19985917986497;0;0;38.38687475297794
780;79514:014:0021;21;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;51.7;37.37693752475976;0;0;38.30929376566016
781;79507:022:0008;21;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;0.0;161.25110616255614;0;0.25;38.38687475297794
782;79509:013:0018;21;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;43.06606589196986;0;0;38.38687475297794
783;79517:025:0023;21;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;13.8;97.7423854512437;0;0;38.30929376566016
784;79301:001:0667;21;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;22.0;48.919957579063045;0;0;38.30929376566016
785;79511:003:0022;21;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;82.19386927834215;0;0;38.38687475297794
786;79517:053:0014;21;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;0.0;38.86256103413701;0;0;38.38687475297794
787;79504:078:0015;21;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;49.575000171610526;0;0;38.38687475297794
788;79517:065:0006;21;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;16.5;43.11500995643712;0;0;38.30929376566016
789;79505:005:0079;21;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;0.0;109.08022599695904;0;0;38.38687475297794
790;79512:038:0010;21;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;0.0;130.90220454820636;0;0;38.38687475297794
791;79515:011:0052;21;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;52.3;155.57875083171857;3.868;6.346;38.30929376566016
792;79508:020:0022;21;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;35.80000000000001;48.79788742557689;0;0;38.30929376566016
793;79508:008:0004;21;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;7.2;42.4592554028215;0;0;38.30929376566016
794;79501:034:0057;21;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;0.0;82.62153808644251;0;0;38.38687475297794
795;79512:047:0004;21;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;0.0;77.99219293190814;0;0;38.38687475297794
796;79504:076:0008;21;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;7.2;151.8735179153249;53.562;49.537;52.63345897230728
797;79513:011:0001;21;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;6.6;130.76581645559963;0;0;38.30929376566016
