;Unnamed: 0;cadaster;address;max_current;latitude;longitude;hour;ev_charge;baseload;is_train;predicted_ev_load;combined_load;predicted_combined_load;total_chargers;p_throttle;throttle
230;230;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;14;13.8;109.28580827444223;True;32.720285714285716;123.08580827444223;142.00609398872794;8.0;0.0;0.0
231;231;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;15;7.2;146.37043998346547;True;16.180666666666674;153.57043998346546;162.5511066501321;8.0;0.31888833126651406;0.0
232;232;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;16;13.8;160.21322775004882;True;17.752133333333337;174.01322775004883;177.96536108338213;8.0;2.245670135422767;1.7516534687561034
233;233;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;17;6.6;159.4468883378019;True;9.532966666666667;166.0468883378019;168.97985500446856;8.0;1.1224818755585702;0.7558610422252379
234;234;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;18;13.8;141.1639699044963;True;10.727647619047623;154.9639699044963;151.8916175235439;8.0;0.0;0.0
235;235;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;19;23.1;164.29033894337744;True;32.75412380952382;187.39033894337743;197.04446275290127;8.0;4.6305578441126585;3.4237923679221787
236;236;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;20;6.6;190.0;True;5.941333333333335;196.6;195.94133333333332;8.0;4.492666666666665;4.574999999999999
237;237;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;21;47.4;174.80191576094563;True;16.53366666666667;222.20191576094564;191.3355824276123;8.0;3.9169478034515386;7.775239470118205
238;238;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;22;7.2;149.99305399302247;True;16.625066666666665;157.19305399302246;166.6181206596891;8.0;0.827265082461139;0.0
239;239;79504:058:0032;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;160;58.35974090000001;26.69869592000256;23;30.3;154.37858851653715;True;2.459199999999999;184.67858851653716;156.83778851653716;8.0;0.0;3.084823564567145
240;240;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;0;0.0;30.591141887607414;True;;30.591141887607414;;;;
241;241;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;1;0.0;37.15249025043892;True;;37.15249025043892;;;;
242;242;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;2;0.0;38.51685798446517;True;;38.51685798446517;;;;
243;243;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;3;0.0;33.24109725614607;True;;33.24109725614607;;;;
244;244;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;4;0.0;32.636925449248984;True;;32.636925449248984;;;;
245;245;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;5;0.0;31.59259915985875;True;;31.59259915985875;;;;
246;246;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;6;0.0;40.19319107735846;True;;40.19319107735846;;;;
247;247;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;7;0.0;52.87868612829706;True;;52.87868612829706;;;;
248;248;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;8;0.0;41.68623369208125;True;;41.68623369208125;;;;
249;249;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;9;0.0;49.13394273516437;True;;49.13394273516437;;;;
250;250;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;10;0.0;45.89425664956517;True;;45.89425664956517;;;;
251;251;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;11;0.0;38.67895177835911;True;;38.67895177835911;;;;
252;252;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;12;0.0;48.40924753261406;True;;48.40924753261406;;;;
253;253;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;13;0.0;44.93943693979765;True;;44.93943693979765;;;;
254;254;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;14;0.0;41.592591190028884;True;;41.592591190028884;;;;
255;255;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;15;0.0;41.514315332364575;True;;41.514315332364575;;;;
256;256;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;16;0.0;40.344475986526255;True;;40.344475986526255;;;;
257;257;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;17;0.0;42.64366254777811;True;;42.64366254777811;;;;
258;258;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;18;0.0;41.15314643506989;True;;41.15314643506989;;;;
259;259;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;19;0.0;56.267778364338;True;;56.267778364338;;;;
260;260;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;20;0.0;38.37736762716435;True;;38.37736762716435;;;;
261;261;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;21;0.0;45.646915292575436;True;;45.646915292575436;;;;
262;262;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;22;0.0;36.91932005718232;True;;36.91932005718232;;;;
263;263;79510:039:0004;Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;160;58.356847129623105;26.726613767354287;23;0.0;42.03224783770799;True;;42.03224783770799;;;;
264;264;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;0;0.0;35.60132502219287;True;;35.60132502219287;;3.0;;0.0
265;265;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;1;0.0;38.471706513089686;True;;38.471706513089686;;3.0;;0.0
266;266;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;2;0.0;33.41899669957967;True;;33.41899669957967;;3.0;;0.0
267;267;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;3;0.0;33.19947634494089;True;;33.19947634494089;;3.0;;0.0
268;268;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;4;0.0;33.39342593570511;True;;33.39342593570511;;3.0;;0.0
269;269;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;5;0.0;34.694927316335146;True;;34.694927316335146;;3.0;;0.0
270;270;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;6;0.0;36.12089105684046;True;;36.12089105684046;;3.0;;0.0
271;271;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;7;29.2;50.97725043908328;True;;80.17725043908328;;3.0;;6.725750146361094
272;272;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;8;16.5;47.659592000274564;True;;64.15959200027456;;3.0;;1.3865306667581858
273;273;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;9;74.3;49.345939616371744;True;;123.64593961637176;;3.0;;21.215313205457253
274;274;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;10;67.1;44.22060615772754;True;;111.32060615772751;;3.0;;17.106868719242502
275;275;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;11;16.5;38.02296699152811;True;;54.52296699152811;;3.0;;0.0
276;276;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;12;28.6;44.632769838206016;True;;73.23276983820601;;3.0;;4.410923279402003
277;277;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;13;28.6;40.89908035966696;True;;69.49908035966696;;3.0;;3.1663601198889872
278;278;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;14;6.6;33.41301153384289;True;;40.01301153384289;;3.0;;0.0
279;279;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;15;45.7;49.477264388983144;True;;95.17726438898316;;3.0;;11.72575479632772
280;280;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;16;0.0;53.29999943165676;True;;53.29999943165676;;3.0;;0.0
281;281;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;17;22.0;50.33394153503173;True;;72.33394153503174;;3.0;;4.111313845010581
282;282;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;18;0.0;50.33859459945196;True;;50.33859459945196;;3.0;;0.0
283;283;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;19;0.0;44.26845159676261;True;;44.26845159676261;;3.0;;0.0
284;284;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;20;0.0;49.34391280107675;True;;49.34391280107675;;3.0;;0.0
285;285;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;21;0.0;49.575000171610526;True;;49.575000171610526;;3.0;;0.0
286;286;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;22;0.0;36.83637722747724;True;;36.83637722747724;;3.0;;0.0
287;287;79504:078:0015;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;60;58.35244895;26.689441815415076;23;0.0;45.118591336398886;True;;45.118591336398886;;3.0;;0.0
288;288;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;0;0.0;66.92235636429233;True;;66.92235636429233;;;;
289;289;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;1;0.0;72.20228982317894;True;;72.20228982317894;;;;
290;290;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;2;0.0;54.95027954182206;True;;54.95027954182206;;;;
291;291;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;3;0.0;62.87781255076681;True;;62.87781255076681;;;;
292;292;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;4;0.0;63.33662573469664;True;;63.33662573469664;;;;
293;293;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;5;0.0;44.270859349204464;True;;44.270859349204464;;;;
294;294;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;6;0.0;84.15710512285257;True;;84.15710512285257;;;;
295;295;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;7;0.0;81.56581552350451;True;;81.56581552350451;;;;
296;296;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;8;0.0;67.3820892611512;True;;67.3820892611512;;;;
297;297;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;9;0.0;95.0;True;;95.0;;;;
298;298;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;10;0.0;90.20260024337112;True;;90.20260024337112;;;;
299;299;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;11;0.0;79.52239970770572;True;;79.52239970770572;;;;
300;300;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;12;0.0;88.24371188617636;True;;88.24371188617636;;;;
301;301;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;13;0.0;86.62568079180978;True;;86.62568079180978;;;;
302;302;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;14;0.0;76.51299553041059;True;;76.51299553041059;;;;
303;303;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;15;0.0;82.92399634497637;True;;82.92399634497637;;;;
304;304;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;16;0.0;80.27350885589816;True;;80.27350885589816;;;;
305;305;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;17;0.0;66.64078609822994;True;;66.64078609822994;;;;
306;306;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;18;0.0;84.12836644186405;True;;84.12836644186405;;;;
307;307;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;19;0.0;65.7750589436545;True;;65.7750589436545;;;;
308;308;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;20;0.0;95.0;True;;95.0;;;;
309;309;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;21;0.0;63.49064535375759;True;;63.49064535375759;;;;
310;310;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;22;0.0;90.86148854754916;True;;90.86148854754916;;;;
311;311;79517:080:0001;5, Arkadi Laigo, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 62220, Eesti;60;58.35519;26.789744864341092;23;0.0;86.4694940634988;True;;86.4694940634988;;;;
312;312;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;0;23.1;141.0106857217042;True;21.64176666666668;164.1106857217042;162.65245238837088;2.0;31.326226194185438;32.05534286085209
313;313;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;1;23.1;121.47083698681084;True;18.752400000000012;144.57083698681083;140.22323698681083;2.0;20.111618493405416;22.285418493405416
314;314;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;2;6.6;114.21279611291634;True;14.280000000000005;120.81279611291632;128.49279611291635;2.0;14.246398056458176;10.406398056458158
315;315;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;3;0.0;108.53215735179155;True;7.413999999999999;108.53215735179155;115.94615735179156;2.0;7.973078675895778;4.266078675895777
316;316;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;4;16.5;115.91903547576332;True;0.35200000000000004;132.4190354757633;116.27103547576333;2.0;8.135517737881663;16.209517737881654
317;317;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;5;0.0;107.5900090789346;True;3.3119999999999994;107.5900090789346;110.9020090789346;2.0;5.451004539467299;3.7950045394672998
318;318;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;6;0.0;154.86348631872468;True;0.0;154.86348631872468;154.86348631872468;2.0;27.43174315936234;27.43174315936234
319;319;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;7;0.0;183.1360941004707;True;0.0;183.1360941004707;183.1360941004707;2.0;41.56804705023535;41.56804705023535
320;320;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;8;0.0;142.12209029292018;True;0.0;142.12209029292018;142.12209029292018;2.0;21.06104514646009;21.06104514646009
321;321;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;9;0.0;127.11266305867477;True;0.0;127.11266305867477;127.11266305867477;2.0;13.556331529337385;13.556331529337385
322;322;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;10;0.0;88.17843987477244;True;0.0;88.17843987477244;88.17843987477244;2.0;0.0;0.0
323;323;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;11;0.0;151.71428542709077;True;0.0;151.71428542709077;151.71428542709077;2.0;25.857142713545386;25.857142713545386
324;324;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;12;0.0;143.340528685779;True;0.0;143.340528685779;143.340528685779;2.0;21.670264342889496;21.670264342889496
325;325;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;13;0.0;172.33133966426647;True;0.0;172.33133966426647;172.33133966426647;2.0;36.16566983213323;36.16566983213323
326;326;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;14;0.0;153.9155077062736;True;0.0;153.9155077062736;153.9155077062736;2.0;26.957753853136794;26.957753853136794
327;327;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;15;0.0;118.59684709765736;True;0.0;118.59684709765736;118.59684709765736;2.0;9.29842354882868;9.29842354882868
328;328;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;16;0.0;153.612455049562;True;0.0;153.612455049562;153.612455049562;2.0;26.806227524780994;26.806227524780994
329;329;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;17;0.0;187.91611837802293;True;0.0;187.91611837802293;187.91611837802293;2.0;43.958059189011465;43.958059189011465
330;330;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;18;23.1;100.46588681149609;True;8.477333333333332;123.56588681149609;108.94322014482944;2.0;4.47161007241472;11.782943405748043
331;331;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;19;0.0;132.80529963016144;True;1.3126666666666669;132.80529963016144;134.11796629682811;2.0;17.058983148414057;16.40264981508072
332;332;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;20;6.6;174.24757210084942;True;1.0472;180.84757210084942;175.29477210084943;2.0;37.647386050424714;40.42378605042471
333;333;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;21;16.5;126.38861583443735;True;14.06535;142.88861583443736;140.45396583443735;2.0;20.226982917218677;21.44430791721868
334;334;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;22;6.6;163.46718126750775;True;19.204166666666666;170.06718126750775;182.67134793417443;2.0;41.33567396708722;35.033590633753874
335;335;79510:022:0016;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;100;58.350471;26.722082899823164;23;6.6;116.38275823294269;True;12.515400000000005;122.9827582329427;128.8981582329427;2.0;14.449079116471353;11.49137911647135
336;336;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;0;67.7;59.26646255638262;True;;126.96646255638262;;4.0;;6.741615639095656
337;337;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;1;16.5;41.11298022919757;True;;57.61298022919757;;4.0;;0.0
338;338;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;2;23.7;61.96217624185042;True;;85.66217624185042;;4.0;;0.0
339;339;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;3;0.0;36.313700694608066;True;;36.313700694608066;;4.0;;0.0
340;340;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;4;0.0;73.56634052954647;True;;73.56634052954647;;4.0;;0.0
341;341;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;5;16.5;68.21354347855036;True;;84.71354347855036;;4.0;;0.0
342;342;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;6;0.0;88.22002755395815;True;;88.22002755395815;;4.0;;0.0
343;343;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;7;0.0;60.93203198619194;True;;60.93203198619194;;4.0;;0.0
344;344;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;8;0.0;76.875169329354;True;;76.875169329354;;4.0;;0.0
345;345;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;9;0.0;69.32744946906675;True;;69.32744946906675;;4.0;;0.0
346;346;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;10;0.0;67.49161315787119;True;;67.49161315787119;;4.0;;0.0
347;347;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;11;0.0;84.3189087599111;True;;84.3189087599111;;4.0;;0.0
348;348;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;12;0.0;77.24486866203891;True;;77.24486866203891;;4.0;;0.0
349;349;79514:037:0108;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;100;58.40344705;26.69707559397219;13;0.0;81.29554799170201;True;;81.29554799170201;;4.0;;0.0
